adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",,394034,tt1890363,hi,Buddha in a Traffic Jam,"Vikram is a happy-go-lucky management student from a top Business School of India. He becomes an overnight sensation after a successful internet campaign against the radical fundamentalism of moral policing in India. This prompts his university teacher - Professor Ranjan Batki, to throw him a challenge for yet another internet campaign that would help raise money via a non-profit Pottery Club for poor people living in Maoists areas of India. Little does Vikram know that he is about to become a part of a plot that would risk his life and the nation. He gets entangled between two corrupt facets of India - Socialism and Capitalism, both of which are deeply rooted in India. It's a story inspired from true life incidents of Underbelly India.",0.078694,/8tFhWXsxdvZLsrFhsI69a9VqO99.jpg,"[{'name': 'Friday Night Productions', 'id': 90949}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2016-05-13,0,114,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Buddha in a Traffic Jam,False,5,1
False,,0,"[{'id': 18, 'name': 'Drama'}]",,287499,tt2929690,en,"Margarita, with a Straw","In this inspirational love story, a Delhi university student and aspiring writer afflicted with cerebral palsy leaves India for New York University, where she falls for a fiery young activist.",0.600391,/rVvmq2gROfkmcaLnsjpnjOLPKFf.jpg,"[{'name': 'Ishan Talkies', 'id': 56508}, {'name': 'Viacom18 Motion Picturesn', 'id': 56509}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2014-10-04,0,100,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,,"Margarita, with a Straw",False,6.6,13
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}, {'id': 10749, 'name': 'Romance'}]",,44519,tt0054098,hi,Mughal-e-Azam,"Set in the 16th century AD, the movie brings to life the tale of the doomed love affair between the Mughal Crown Prince Saleem and the beautiful, ill-fated court dancer, whose fervor and intensity perpetrates a war between the prince and his father the great Mughal Emperor Akbar, and threatens to bring an empire to its knees.",0.283219,/4XmTK6G6NqOjIRv0TKk2Z4TDZxZ.jpg,[],"[{'iso_3166_1': 'IN', 'name': 'India'}]",1960-01-01,0,173,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}, {'iso_639_1': 'ur', 'name': 'اردو'}]",Released,,Mughal-e-Azam,False,7.7,7
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",http://okjanu.com/,413882,tt5764024,hi,Ok Jaanu,OK Jaanu is an upcoming Indian romantic drama film directed by Shaad Ali and produced by Karan Johar under his banner Dharma Productions. It is an official remake of Mani Ratnam's Tamil film OK Kanmani.,4.448075,/m3rw5feaG87XKfAiQ3oEctKloea.jpg,"[{'name': 'Madras Talkies', 'id': 3118}, {'name': 'Dharma Productions', 'id': 19146}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2017-01-03,345872,135,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Ok Jaanu,False,6,20
False,,0,"[{'id': 99, 'name': 'Documentary'}]",http://tashiandthemonk.com/,354379,tt3583688,en,Tashi and the Monk,"This moving documentary profiles a former Buddhist monk who runs a home for orphaned children in the Himalayas, and his relationship with its newest arrival, troubled five-year-old Tashi.",0.984709,/6LfUYYX5VJsapN9iETUpau1JdWb.jpg,[],"[{'iso_3166_1': 'IN', 'name': 'India'}]",2015-08-17,0,39,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,How far will kindness take you?,Tashi and the Monk,False,9,2
False,,75000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",,415358,tt5571734,hi,Pink,"Deepak is a lawyer suffering from bipolar disorder who experiences frequent mood swings. One night, Rajveer and his friends get drunk and try to molest Miss Arora and her two roommates leading to an accident. The film revolves around how Deepak fights the girls' case against these influential boys.",2.380732,/6xNhnyKm2M5FEOY7xv5iKiQ5P3.jpg,"[{'name': 'Rashmi Sharma Telefilms Limited', 'id': 81254}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2016-09-16,0,136,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Pink,False,8,39
False,,0,"[{'id': 99, 'name': 'Documentary'}]",,362092,tt2271771,en,When Hari Got Married,"Age-old customs and traditions collide with a rapidly modernizing India when Hari, a small-town taxi driver, has an arranged marriage to a girl he has never met",0.09065,/jt2dz8S7lEkaGHcGhCgR82ijWLC.jpg,[],"[{'iso_3166_1': 'IN', 'name': 'India'}]",2013-03-16,0,75,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,When Hari Got Married,False,6,1
False,,5200000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]",,403867,tt5460276,hi,Kaabil,"Rohan (Hritik roshan) is a kind, happy young man who has been blind since birth and works as a voice-over artist for a living. Through friends, he meets Supriya (Yami Gautam), a working woman who is also blind, but proudly independent. The two start liking each other and get married. Rohan toughest journey starts in his quest of vengeance for Supriya's indirect murderers.",7.404544,/1scmyOBJkEGvb0unRCANHHH3n3S.jpg,"[{'name': 'Film Kraft', 'id': 64779}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2017-01-26,0,139,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,The Mind sees All!,Kaabil,False,8.1,23
False,,0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",,396643,tt5235880,hi,ए फ़्लाइंग जट्ट,Jatt is a reluctant super hero that fights crime and protects people. He meets his match in the evil Raka who he must face off to save the day.,1.428806,/g7mYT95IUrrrMkJgrJ2K6j1SGaW.jpg,"[{'name': 'Balaji Motion Pictures', 'id': 3750}, {'name': 'ALT Entertainment', 'id': 5567}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2016-08-25,0,151,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,A Flying Jatt,False,3.8,7
False,,940000,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",,329135,tt4271820,ta,ஓ காதல் கண்மணி,Adhi and Tara are in a live-in relationship and but they are both unwilling to get married. How do they realize that marriage is just a natural progression of their relationship?,0.739665,/rXu4dqun1Z2YTcfRR3CHNpwmlaa.jpg,"[{'name': 'Madras Talkies', 'id': 3118}, {'name': 'Studio Green', 'id': 12630}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2015-04-17,5100000,138,"[{'iso_639_1': 'ta', 'name': 'தமிழ்'}, {'iso_639_1': 'te', 'name': 'తెలుగు'}]",Released,,O Kadhal Kanmani,False,5.8,12
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 10769, 'name': 'Foreign'}]",,29971,tt0093603,ta,Nayakan,"Sakthivelu Nayakar (Kamal Hassan), the protagonist, is born to an anti-government union leader. The child Velu is tricked by the police into locating his father...",0.014463,/cd1DL3HSuQJVYSmVIQ8lp7DHQ7s.jpg,"[{'name': 'Sujatha Productions', 'id': 16432}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",1987-07-01,0,145,"[{'iso_639_1': 'ta', 'name': 'தமிழ்'}, {'iso_639_1': 'hi', 'name': 'हिन्दी'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,,Nayakan,False,7.5,15
False,,10000000,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",,368006,tt4981966,ta,24,A scientist invents a time machine but his evil twin brother is after it and will go to any lengths to get the device in his hands.,1.264714,/deZxC9kjMDCjiVQ6RgjQpDbBH4k.jpg,"[{'name': 'Studio Green', 'id': 12630}, {'name': '2D Entertainment', 'id': 55821}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2016-05-05,15000000,164,"[{'iso_639_1': 'ta', 'name': 'தமிழ்'}]",Released,Ready to GO Back,24,False,7.1,22
False,,0,"[{'id': 27, 'name': 'Horror'}]",,242441,tt3177332,en,Horror Story,"A group of 7 youngsters-4 guys and 3 girls decide to spend a night at a reportedly haunted hotel to celebrate the farewell of one of them leaving for the USA. Despite people's warnings and other ""signs"" trying to ward them off from there, they enter the hotel, and then the truth dawns on them.  Seven friends - Sam alias Samrat, Magesh, Achint, Neel, Neena, Sonia and Magi reunite after several years apart to celebrate the farewell of one of their friends, who is going abroad in order to pursue his career and fulfill his goals. The group soon learns about an abandoned hotel with strange stories around it. Much against warnings, they decide to spend a night at the hotel, and soon realize the mistake of their lives",0.351319,/zbK9EIZmktAU86gObdpxQ7iY5n3.jpg,[],"[{'iso_3166_1': 'IN', 'name': 'India'}]",2013-09-13,0,91,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Horror Story,False,4.8,8
False,,0,"[{'id': 18, 'name': 'Drama'}]",,90532,tt1830802,mr,Shala,"Set in the 70's in rural India, four 9th grade kids were writing their destiny. Joshi (14) is madly in love with Shirodkar (14) a beautiful Indian looking girl. Both study in the same class. The age old question ""What is love anyway?""",0.211338,/iL4HzbKTHZXGm95hc9pZNuqemIU.jpg,[],"[{'iso_3166_1': 'IN', 'name': 'India'}]",2011-01-20,0,141,"[{'iso_639_1': 'mr', 'name': ''}]",Released,Revisit your school life,Shala,False,6.2,3
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,63414,tt1649303,te,డార్లింగ్,Prabhas (Prabhas) has a childhood sweetheart named Nandini (Kajal Agarwal) and they are separated during their childhood. Nandini migrates to Swiss along with her father. Meanwhile Prabhas rejects love proposals from other girls as his heart belongs to Nandini. Prabhas gets a chance to meet Nandini for the first time after the separation during the reunion of their respective parents who have studied together. The rest of the story is all about how Prabhas wins the love of Nandini.,2.023483,/qtbtU1utqNxswXMeqMOcGjksQMF.jpg,"[{'name': 'Sri Venkateswara Cine Chitra', 'id': 45587}, {'name': 'Reliance Pictures', 'id': 72613}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2010-04-23,0,152,"[{'iso_639_1': 'te', 'name': 'తెలుగు'}]",Released,,Darling,False,4.9,8
False,"{'id': 350309, 'name': 'Bahubali Collection', 'poster_path': '/4YAX6AIFsU7gCCWAxoQ5ajdwSIN.jpg', 'backdrop_path': '/15RXyQFy6g2Wp7FH7Lp4RPEcxjX.jpg'}",18000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",http://baahubali.com/,350312,tt4849438,te,Baahubali 2: The Conclusion,"When Mahendra, the son of Bahubali, learns about his heritage, he begins to look for answers. His story is juxtaposed with past events that unfolded in the Mahishmati Kingdom.",9.042261,/sXf30F2HFpsFPXlNz7jpOySSV9I.jpg,"[{'name': 'Arka Media Works', 'id': 57946}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2017-04-27,230000000,161,"[{'iso_639_1': 'ta', 'name': 'தமிழ்'}, {'iso_639_1': 'te', 'name': 'తెలుగు'}]",Released,,Baahubali 2: The Conclusion,False,6.7,161
False,,7400000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,14395,tt0449999,hi,कभी अलविदा ना कहना,"Dev and Maya are both married to different people. Settled into a life of domestic ritual, and convinced that they are happy in their respective relationships, they still yearn for something deeper and more meaningful, which is precisely what they find in each other.",2.37252,/dkYQgRPuik4FGIUdGGVYGQJWrHa.jpg,"[{'name': 'Yash Raj Films', 'id': 1569}, {'name': 'Dharma Productions', 'id': 19146}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2006-08-11,17000000,193,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,A Love.... That Broke All Relationships,Kabhi Alvida Naa Kehna,False,6.1,45
False,"{'id': 44722, 'name': 'Munna Bhai Collection', 'poster_path': None, 'backdrop_path': None}",0,"[{'id': 35, 'name': 'Comedy'}]",,19625,tt0374887,hi,Munna Bhai M.B.B.S.,A gangster sets out to fulfill his father's dream of becoming a doctor.,2.794501,/zWm8tivdcDyfUubdGvM5h42XFgA.jpg,"[{'name': 'Vidhu Vinod Chopra Productions', 'id': 3781}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2003-12-19,0,135,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Munna Bhai M.B.B.S.,False,7.3,54
False,,0,"[{'id': 28, 'name': 'Action'}]",,444713,tt5954088,hi,Commando 2: The Black Money Trail,"India's most wanted Black Money agent, Vicky Chaddha, gets arrested in Malaysia and is kept in a safe house by the Malaysian authorities, along with his wife. A team of four is being sent to Malaysia to bring them to India. Apart from the growth of inter-personal relationships, the mission has quite a few twists and turns on its way. The story follows Karan as he uses his brain and brawn to recover all of the laundered black money.",1.120333,/wOQMMqjPyVfP5pddl14LLdYYTrp.jpg,"[{'name': 'Sunshine Pictures', 'id': 14055}, {'name': 'Pen India Limited', 'id': 80393}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2017-03-02,0,123,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Commando 2: The Black Money Trail,False,5.6,5
False,,0,"[{'id': 27, 'name': 'Horror'}]",,349138,tt3724898,en,Ludo,"Four desperate teenagers. A night of sexy mayhem. The big city. Or so the plan goes, until a series of misadventures later, Babai, Pele, Ria and Payal end up in a locked shopping mall in the dead of the night. Alone at last... until an old couple appears out of nowhere with a piece of folded leather and a glass container with two dice made of bone. A game. Simple, but deadly. They call it Ludo. A game defiled by a young couple centuries ago. An unbreakable curse, a living board, eons of bloodbath spanning the subcontinent. A game that has reached this city. Not just monsters, but prisoners of fate. Immortal lovers existing under a curse that will not die. They live within the game. Blood must spill. Bone must shatter. Beware the rattle of the Ludo dice.",0.689882,/zOZRcFSfmkbuQAH3iZVdLjohkxd.jpg,"[{'name': 'Overdose Joint', 'id': 15184}, {'name': 'Starfire Movies', 'id': 62483}, {'name': 'Idyabooster', 'id': 62484}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2015-07-17,0,90,"[{'iso_639_1': 'bn', 'name': 'বাংলা'}]",Released,,Ludo,False,6,1
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",,117751,tt2218988,ml,ഉസ്‌താദ്‌ Hotel,"Ustad Hotel is a quaint place run by a foodie named Kareem, who is fondly called Ustad, on a beach in Kozhikode. He sells biriyani – not to make money but to ensure that his biriyani has his customers Faizie's stay in Kozhikode continues for a bit longer than what he had anticipated and during his stay with his grandfather, Faizie unearths a real world that exists beyond the sea and its shores. The film is about the bonding between Faizi and his grandfather and how a few days with his grandfather and Ustad Hotel changes his life for ever.",1.923616,/lzlBlEKQrEsojRoNvNq77R70HSR.jpg,"[{'name': 'Magic Frames', 'id': 11864}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2012-06-29,0,150,"[{'iso_639_1': 'ta', 'name': 'தமிழ்'}, {'iso_639_1': 'ml', 'name': ''}, {'iso_639_1': 'hi', 'name': 'हिन्दी'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,,Ustad Hotel,False,7.2,15
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,381070,tt5050788,hi,Loev,"When hot shot, Wall Street dealmaker Jai thinks of putting some pleasure into his 48 hour business trip to Mumbai, Sahil, his young, music-producer friend, drops everything, including his reckless boyfriend Alex, to help him execute the perfect getaway. Hiking the hills and canyons of Maharashtra, amidst half-attempted conversations and sudden silences, business calls and old jokes, the friends discover there is more than just time-zones keeping them apart. Things take another turn when Alex shows up with a new male-companion at his side, throwing up old conflicts and bringing unanswered questions to the fore.",1.816328,/2BrlpR9do2bHSnAM0QlisGqgrhZ.jpg,"[{'name': 'Productions Four Line Films', 'id': 91712}, {'name': 'Bombay Berlin Film', 'id': 91713}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2016-05-12,0,90,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,A simple story about love no matter how you spell it.,Loev,False,5.4,19
False,,7400000,"[{'id': 10769, 'name': 'Foreign'}, {'id': 53, 'name': 'Thriller'}]",,66526,tt0220656,ta,முதல்வன்,"A man accepts a challenge to act as the Chief Minister for one day only, and makes such a success of it that soon he is embroiled in political intrigue.",0.236466,/nHJSfDmFJCPybVgi53rcPrlPK4L.jpg,"[{'name': 'S Pictures', 'id': 14368}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",1999-11-07,22000000,169,"[{'iso_639_1': 'ta', 'name': 'தமிழ்'}]",Released,,Mudhalvan,False,6.3,6
False,,5300000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",,8453,tt0439662,hi,Fanaa,"Zooni Ali Beg (Kajol) is a blind Kashmiri girl who travels without her parents for the first time with a dance troupe to Delhi to perform in a ceremony for independence day. On her journey, she meets Rehan Khan (Aamir Khan), a casanova and tour guide who flirts with her. Although her friends warn Zooni about him, she cannot resist falling in love with him and he takes her on a private tour of New Delhi. But there is more to Rehan than meets the eye and Zooni will have to make a heartbreaking decision.",3.003526,/7miGslpnMG4MNwTQx1NM2h8BCLc.jpg,"[{'name': 'Yash Raj Films', 'id': 1569}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2006-05-26,22175908,168,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}, {'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'ur', 'name': 'اردو'}]",Released,Destroyed in love...,Fanaa,False,6.7,53
False,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",,48929,tt0048613,hi,Shree 420,"Wearing torn Japanese shoes, English trousers, a red Russian cap, and a Hindustani heart, orphaned Ranbir Raj comes to Bombay to make his fortune. He pawns his gold medal, gambles with the money, loses everything, & the balance is pick-pocketed. He ends up on the beach, meets with Vidya Shastri, a teacher who runs a private school, and both fall in love. Ranbir gets a job in a laundry. When he goes to deliver some clothes to Maya, she notices that he has a way with cards, gets him to accompany her to a casino of sorts, where he wins Rs.20000/-, which unfortunately is pocketed by Maya. Then a rich industrialist, Sonanand Dharmachand, approaches Ranbir, hires him to work for him, and soon Ranbir is on his way to a wealthy life. Vidya gets a first hand look at this wealthy life, and decides to break up with him. Sonachand teaches Ranbir that in order to make money one must never discriminate between the rich and poor...",0.529872,/kZuoSBMJzkl9cQ6OPQpqqkTjf4W.jpg,"[{'name': 'R.K. Films Ltd.', 'id': 5307}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",1955-01-07,0,168,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Shree 420,False,9,3
False,,0,"[{'id': 28, 'name': 'Action'}]",,411717,tt6201292,ta,பைரவா,A loan recovery agent takes on a corrupt head of an educational institution to save his girlfriend.​,1.459459,/hBtRwo9BIdRARsNZPtAHvlse0mg.jpg,"[{'name': 'Vijaya Productions', 'id': 24240}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2017-01-12,17000000,168,"[{'iso_639_1': 'ta', 'name': 'தமிழ்'}]",Released,,Bairavaa,False,6.5,12
False,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}]",,63376,tt1852036,te,Mr Perfect,"Vicky (Prabhas) believes that one should be oneself in a relationship and one shouldn’t change one's orientation for the sake of the partner. Vicky and Priya (Kajal Agarwal) are childhood friends and they like each other. Their parents want to marry them off. But Vicky feels that Priya is a not choice for him as she is willing to sacrifice all her comforts for him. Meanwhile, Vicky meets Maggy who has the same taste and lifestyle orientation. Both of them fall in love. The rest of the story is all about how Vicky realises that adjustment is the essence of any blissful relationship.",0.231904,/iyvl0YD9FCCAJBrsQWbnewe9voO.jpg,[],"[{'iso_3166_1': 'IN', 'name': 'India'}]",2011-04-21,0,146,"[{'iso_639_1': 'te', 'name': 'తెలుగు'}]",Released,,Mr Perfect,False,4.9,6
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",,116753,tt0396962,mr,श्वास,This story is about how an old man tried to show his grandson the preciousness and beauty of life in a no win situation such as cancer. It is about keeping a positive attitude towards life.,0.356645,/iwaDQ0FlhsuZ0trZ4TaEWC9vxnJ.jpg,[],"[{'iso_3166_1': 'IN', 'name': 'India'}]",2004-12-10,0,107,"[{'iso_639_1': 'mr', 'name': ''}]",Released,,Shwaas,False,8,2
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",,441881,tt5882970,hi,Tubelight,"Laxman Singh Bisht (Salman) is nicknamed tube light by his neighbours because he is feeble-minded. Despite being special, Laxman lives by one life-lesson; keep your faith alive and you can do almost anything, even stop a war.",3.471681,/hy7Ka19Vx2TwXA6OWZSe4XuMDlK.jpg,"[{'name': 'Kabir Khan Films', 'id': 59293}, {'name': 'Salman Khan Films', 'id': 59294}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2017-06-23,0,136,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Tubelight,False,6.4,20
False,,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",,449742,tt6712026,ta,கவண்,"A budding journalist passionate about ethical, noble, hard-hitting journalism understands the more flourishing ghetto of sensationalism &amp; news fabrication that the Entertainment TV Channel he belongs to, thrives on. When caught in a dilemma of whether to hold for a while or rise in protest, a situation forces him to make a decision that puts him out of work but… there begins his work.",1.262638,/1ro68LFHcsXdxBFCKnIV3Ez9u9l.jpg,"[{'name': 'AGS Entertainment', 'id': 5907}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2017-03-31,0,160,"[{'iso_639_1': 'ta', 'name': 'தமிழ்'}]",Released,,Kavan,False,7.3,7
False,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",,137180,tt2255934,hi,Aiyyaa,"Meenakshi, a Marathi gal with an ultra-sensitive sense of smell, lives her life in her dreams, dancing and enacting her favourite actresses Sridevi, Madhuri and Juhi. Not believing in arranged marriages, Meenakshi awaits her prince when she comes across Tamil artist Surya, to whom she is strangely attracted to.",0.795674,/rWinmi3NrbUKc05TAS6bI1pqghF.jpg,"[{'name': 'Viacom 18 Motion Pictures', 'id': 7356}, {'name': 'Anurag Kashyap Films', 'id': 11870}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2012-10-12,0,146,"[{'iso_639_1': 'ta', 'name': 'தமிழ்'}, {'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Aiyyaa,False,6.5,5
False,,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",http://en.wikipedia.org/wiki/3_A.M._(2014_film)#cite_note-1,298787,tt3720634,hi,3 बजे,"3 A.M. is a 2014 Hindi musical horror directed by Vishal Mahadkar, the film stars Rannvijay Singh, Anindita Nayar, Salil Acharya and Kavin Dave in lead roles.Amit sahani is an investment banker, single and ready to mingle. Mala is a free spirit who takes life as it comes.",0.353854,/82GBYEZZGSJa5Iv9ulJDwXovHNb.jpg,"[{'name': 'Vision Productions Ltd', 'id': 36123}, {'name': 'Handprint Pictures and Essel', 'id': 36124}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2014-09-26,0,0,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,3 A.M,False,2.7,3
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",,66247,tt0140399,ta,Muthu,"Muthu starring by rajinikanth and meena. A lavish Maharaja (Rajinikanth) lived with his sister-in-law and stepbrother Rajasekhar (Raghuvaran), helping people incessantly. His sister-in-law has a son, to whom the Maharaja bequeaths a major portion of his property. At this juncture, a new baby is born to the Maharaja.His wife dies soon after. Brother Rajasekhar cheats the Maharaja as he fears that his son's property might be taken back and given to the Maharaja's own son. When the cheating comes to light, the Maharaja hands over all his property and his baby to his sister-in-law...",0.252468,/o9TMBaCDEvknGwpMhC3PNLGUX0h.jpg,"[{'name': 'Kavithalayaa Productions', 'id': 16430}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",1995-05-05,0,180,"[{'iso_639_1': 'ml', 'name': ''}, {'iso_639_1': 'ta', 'name': 'தமிழ்'}]",Released,,Muthu,False,6.3,10
False,,0,"[{'id': 28, 'name': 'Action'}]",,49074,tt0139876,ta,Baasha,"Auto rickshaw driver Manickam avoids violence at all costs. When some thugs begin to intimidate Manickam's family, it triggers the revival of Manickam's old self.",0.704162,/xe8ZsovF0AHjPk1aowsJVc8B5Kb.jpg,"[{'name': 'Sathya Movies', 'id': 16434}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",1995-01-15,15000000,145,"[{'iso_639_1': 'ta', 'name': 'தமிழ்'}]",Released,,Baasha,False,7.8,14
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",,47940,tt0213969,ta,படையப்பா,"Padayappa is a 1999 Tamil film written and directed by K. S. Ravikumar. The film stars Rajinikanth, Soundarya, Ramya Krishnan, Sivaji Ganesan, Manivannan, Radha Ravi, Nassar, Senthil, Ramesh Khanna, Abbas, Preetha Vijaykumar, and Lakshmi. This was the penultimate film of Sivaji Ganesan. This is the 150th flim for Rajinikanth. The movie features a successful soundtrack by A. R. Rahman.",1.135828,/fWRPzG3IqSuyAvbvNIoptqfrEPF.jpg,[],"[{'iso_3166_1': 'IN', 'name': 'India'}]",1999-04-01,0,172,"[{'iso_639_1': 'ta', 'name': 'தமிழ்'}]",Released,,Padayappa,False,7.3,13
False,,12000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,24049,tt0479751,ta,சிவாஜி,Corrupt police and politicians target a computer engineer for trying to better the lives of less privileged citizens.,1.323587,/r9t16RV2RryqRaiu2EaVdezhjWF.jpg,"[{'name': 'AVM Productions', 'id': 16424}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2007-06-14,19000000,185,"[{'iso_639_1': 'ta', 'name': 'தமிழ்'}, {'iso_639_1': 'te', 'name': 'తెలుగు'}]",Released,,Sivaji: The Boss,False,6.9,25
False,,0,[],,408624,tt5918074,en,A Death in the Gunj,A sensitive university student unraveling while on a week-long vacation with a crowd of cocksure relatives and family friends.,0.516993,/ksqGltfJzYJL3lV4YvoIkVgcU55.jpg,"[{'name': 'Studioz IDrream', 'id': 85800}, {'name': 'MacGuffin Pictures', 'id': 85801}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2016-09-10,0,110,"[{'iso_639_1': 'bn', 'name': 'বাংলা'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,,A Death in the Gunj,False,7,5
